timestamp,raw_json
20250726-171248,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.01633167266845703,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-26T17:00","interval":900,"temperature_2m":22.2}}"
20250726-181813,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.02086162567138672,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-26T18:15","interval":900,"temperature_2m":21.5}}"
20250726-191035,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.0171661376953125,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-26T19:00","interval":900,"temperature_2m":21.3}}"
20250726-201428,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.019311904907226562,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-26T20:00","interval":900,"temperature_2m":20.9}}"
20250726-211234,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.02396106719970703,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-26T21:00","interval":900,"temperature_2m":20.3}}"
20250726-221332,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.028371810913085938,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-26T22:00","interval":900,"temperature_2m":19.3}}"
20250726-231347,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.02181529998779297,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-26T23:00","interval":900,"temperature_2m":18.6}}"
20250727-011148,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.02205371856689453,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-27T01:00","interval":900,"temperature_2m":17.1}}"
20250727-034203,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.028014183044433594,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-27T03:30","interval":900,"temperature_2m":16.4}}"
20250727-043838,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.02181529998779297,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-27T04:30","interval":900,"temperature_2m":16.2}}"
20250727-052039,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.025153160095214844,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-27T05:15","interval":900,"temperature_2m":16.8}}"
20250727-061955,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.02384185791015625,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-27T06:15","interval":900,"temperature_2m":18.2}}"
20250727-071403,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.018715858459472656,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-27T07:00","interval":900,"temperature_2m":19.4}}"
20250727-081741,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.025272369384765625,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-27T08:15","interval":900,"temperature_2m":21.0}}"
20250727-091359,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.021457672119140625,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-27T09:00","interval":900,"temperature_2m":21.9}}"
20250727-101418,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.017523765563964844,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-27T10:00","interval":900,"temperature_2m":22.3}}"
20250727-111059,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.015974044799804688,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-27T11:00","interval":900,"temperature_2m":23.2}}"
